t,o,h,l,c,v,s
1735919340,0.36718,0.36742,0.36674,0.36684,55627,DOGE_USDT
1735919340,2.4378,2.4389,2.4371,2.4379,1696,XRP_USDT
1735919340,3566.35,3570.2,3565.4,3568.55,72152,ETH_USDT
1735919340,97440.4,97480.8,97333.2,97381.8,297303,BTC_USDT
1735919400,2.4376,2.4377,2.4362,2.4364,1968,XRP_USDT
1735919400,0.36685,0.36689,0.36588,0.36622,118738,DOGE_USDT
1735919400,3568.6,3569.65,3557.65,3562.95,157807,ETH_USDT
1735919400,217.95,217.97,217.33,217.63,1136,SOL_USDT
1735919400,97381.8,97387.6,97247.4,97314.3,592483,BTC_USDT
1735919460,3563,3563,3558,3560.1,49166,ETH_USDT
1735919460,0.36619,0.36619,0.36534,0.36578,205507,DOGE_USDT
1735919460,2.4364,2.437,2.4332,2.4359,17368,XRP_USDT
1735919460,217.59,217.59,217.2,217.2,227,SOL_USDT
1735919460,97317.8,97317.8,97240.7,97252.1,74949,BTC_USDT
1735919520,97248.3,97428.9,97240,97421.8,183657,BTC_USDT
1735919520,217.15,217.41,217.15,217.32,301,SOL_USDT
1735919520,0.36586,0.36664,0.36586,0.36637,60153,DOGE_USDT
1735919520,2.4359,2.4424,2.4359,2.4422,6359,XRP_USDT
1735919520,3560.1,3566.7,3559.9,3563.3,52273,ETH_USDT
1735919580,3563.3,3564.8,3559.3,3562.5,28587,ETH_USDT
1735919580,217.36,217.44,217.17,217.23,59,SOL_USDT
1735919580,0.36644,0.36722,0.36644,0.36689,52047,DOGE_USDT
1735919580,2.4422,2.4487,2.4419,2.4481,16800,XRP_USDT
1735919580,97421.8,97443.5,97336,97387.2,194381,BTC_USDT
1735919640,0.36697,0.36708,0.36658,0.36704,71746,DOGE_USDT
1735919640,3562.45,3565.75,3561.1,3565.7,24535,ETH_USDT
1735919640,2.4477,2.4492,2.4445,2.4456,4343,XRP_USDT
1735919640,97391.5,97428.4,97368.5,97425.2,40117,BTC_USDT
1735919640,217.32,217.54,217.24,217.54,209,SOL_USDT
1735919700,2.4451,2.4484,2.4443,2.4446,10527,XRP_USDT
1735919700,97425.1,97457.9,97419,97446,197024,BTC_USDT
1735919700,0.36705,0.3674,0.36695,0.36705,19226,DOGE_USDT
1735919700,217.6,217.62,217.2,217.37,97,SOL_USDT
1735919700,3565.7,3566.45,3562.2,3564.1,26850,ETH_USDT
1735919760,97451.8,97526.6,97451.8,97502.2,100040,BTC_USDT
1735919760,2.4449,2.4469,2.4443,2.4469,4816,XRP_USDT
1735919760,217.48,217.56,217.44,217.56,200,SOL_USDT
1735919760,0.36711,0.36787,0.36711,0.36764,30109,DOGE_USDT
1735919760,3564.05,3567.25,3564,3566.9,29835,ETH_USDT
1735919820,2.446,2.4499,2.4453,2.4485,3848,XRP_USDT
1735919820,97502.1,97521.1,97458.6,97512.3,88023,BTC_USDT
1735919820,0.3676,0.36764,0.36713,0.36713,19419,DOGE_USDT
1735919820,217.57,217.57,217.35,217.4,239,SOL_USDT
1735919820,3566.75,3566.75,3563.75,3564.85,24707,ETH_USDT
1735919880,3564.95,3567,3562.9,3566.35,16482,ETH_USDT
1735919880,217.43,217.44,217.17,217.34,267,SOL_USDT
1735919880,2.4484,2.4491,2.4472,2.4491,466,XRP_USDT
1735919880,0.36712,0.36712,0.36626,0.36638,34990,DOGE_USDT
1735919880,97515.5,97519.9,97450.6,97496.6,139103,BTC_USDT
1735919940,2.4488,2.4491,2.4466,2.4469,1743,XRP_USDT
1735919940,97496.6,97544.5,97444.7,97473.2,154931,BTC_USDT
1735919940,0.36625,0.3664,0.3659,0.36592,25033,DOGE_USDT
1735919940,3566.35,3567.3,3561.75,3562.45,32176,ETH_USDT
1735919940,217.33,217.49,217.19,217.23,419,SOL_USDT
1735920000,3562.5,3567,3562.5,3565.75,51360,ETH_USDT
1735920000,2.4469,2.4469,2.4443,2.4465,3002,XRP_USDT
1735920000,217.29,217.54,217.28,217.4,236,SOL_USDT
1735920000,0.36592,0.36658,0.36588,0.36651,86229,DOGE_USDT
1735920000,97473.2,97597.3,97473.1,97597.3,328609,BTC_USDT
1735920060,0.36649,0.36678,0.36625,0.36635,21257,DOGE_USDT
1735920060,97597.3,97666,97591.2,97634.9,328063,BTC_USDT
1735920060,2.4474,2.4474,2.4453,2.4457,1554,XRP_USDT
1735920060,217.5,217.5,217.22,217.24,145,SOL_USDT
1735920060,3565.8,3572,3565.1,3571.3,64381,ETH_USDT
1735920120,97634.9,97634.9,97518.1,97532.9,120865,BTC_USDT
1735920120,217.3,217.45,217.26,217.41,225,SOL_USDT
1735920120,2.4461,2.4466,2.4439,2.4461,941,XRP_USDT
1735920120,0.36624,0.36624,0.36535,0.36537,62770,DOGE_USDT
1735920120,3571.25,3572,3568.5,3570.6,42116,ETH_USDT
1735920180,97532.9,97665,97513.5,97611,206997,BTC_USDT
1735920180,2.4461,2.4498,2.4461,2.4481,4674,XRP_USDT
1735920180,217.41,217.54,217.32,217.43,177,SOL_USDT
1735920180,0.36537,0.36591,0.36537,0.36574,73518,DOGE_USDT
1735920180,3570.65,3579.45,3570.65,3575.5,112052,ETH_USDT
1735920240,2.4481,2.449,2.4441,2.4442,908,XRP_USDT
1735920240,217.44,217.45,217.15,217.17,228,SOL_USDT
1735920240,97611,97666,97588.7,97593.7,124242,BTC_USDT
1735920240,3575.55,3579.6,3572.05,3577.05,88211,ETH_USDT
1735920240,0.36584,0.36584,0.36505,0.36524,30173,DOGE_USDT
1735920300,217.13,217.23,216.9,216.92,307,SOL_USDT
1735920300,0.36506,0.3654,0.36499,0.36499,40695,DOGE_USDT
1735920300,3577.05,3580,3575.1,3576.05,93836,ETH_USDT
1735920300,97589.5,97596.4,97527.8,97535,123631,BTC_USDT
1735920300,2.4437,2.4458,2.4414,2.4414,1861,XRP_USDT
1735920360,0.36502,0.36586,0.36497,0.36534,195911,DOGE_USDT
1735920360,3576.35,3577.45,3573.45,3573.75,48419,ETH_USDT
1735920360,216.84,216.95,216.62,216.75,459,SOL_USDT
1735920360,97535.6,97558.4,97441.7,97447.8,195527,BTC_USDT
1735920360,2.4411,2.4418,2.4389,2.4395,1773,XRP_USDT
1735920420,97443.5,97489.3,97370.1,97461.4,117635,BTC_USDT
1735920420,0.36534,0.36567,0.365,0.36562,73262,DOGE_USDT
1735920420,216.75,216.85,216.43,216.74,3273,SOL_USDT
1735920420,3574.2,3583.5,3568.05,3581.95,126124,ETH_USDT
1735920420,2.4401,2.4418,2.4379,2.4418,2268,XRP_USDT
1735920480,97449.9,97506.9,97377,97393.7,117537,BTC_USDT
1735920480,2.442,2.4431,2.4393,2.4393,2455,XRP_USDT
1735920480,216.78,216.96,216.26,216.38,756,SOL_USDT
1735920480,0.36561,0.36561,0.36436,0.3646,37411,DOGE_USDT
1735920480,3582.3,3582.3,3576,3577.6,52525,ETH_USDT
1735920540,216.42,216.58,216.34,216.38,417,SOL_USDT
1735920540,0.36461,0.36472,0.36431,0.36451,74310,DOGE_USDT
1735920540,3577.55,3580.6,3577,3577.55,76741,ETH_USDT
1735920540,97393.7,97474.3,97390.6,97395.7,64757,BTC_USDT
1735920540,2.4407,2.4423,2.4396,2.4413,1180,XRP_USDT
1735920600,97391.8,97472.3,97391.8,97412,110539,BTC_USDT
1735920600,3577.7,3579.2,3575.65,3577.9,43567,ETH_USDT
1735920600,0.36451,0.36494,0.36451,0.36483,24554,DOGE_USDT
1735920600,2.4428,2.4428,2.441,2.441,2437,XRP_USDT
1735920600,216.44,216.68,216.44,216.68,288,SOL_USDT
1735920660,3577.95,3580.95,3575.75,3576.7,42092,ETH_USDT
1735920660,2.4417,2.442,2.4397,2.4406,2605,XRP_USDT
1735920660,216.71,216.79,216.56,216.74,306,SOL_USDT
1735920660,97414.1,97468,97364.2,97383.2,123110,BTC_USDT
1735920660,0.36488,0.36517,0.36444,0.36462,60794,DOGE_USDT
1735920720,2.4409,2.4418,2.4403,2.4418,455,XRP_USDT
1735920720,97383.8,97470.8,97378,97442.1,39298,BTC_USDT
1735920720,0.36465,0.3651,0.36465,0.36506,23945,DOGE_USDT
1735920720,216.78,216.94,216.77,216.93,168,SOL_USDT
1735920720,3577,3579.75,3577,3578.15,14942,ETH_USDT
1735920780,0.36511,0.3653,0.36511,0.36517,19006,DOGE_USDT
1735920780,216.95,217.07,216.95,217.05,145,SOL_USDT
1735920780,97441.2,97499.9,97441.2,97469,130201,BTC_USDT
1735920780,2.4433,2.4449,2.4433,2.4449,979,XRP_USDT
1735920780,3578.95,3581.65,3578,3580.6,30640,ETH_USDT
1735920840,2.4448,2.4455,2.4447,2.4451,1464,XRP_USDT
1735920840,97477.5,97609.4,97477.5,97578.9,296878,BTC_USDT
1735920840,217.07,217.5,217.07,217.44,288,SOL_USDT
1735920840,3580.95,3588.05,3580.6,3584.7,153621,ETH_USDT
1735920840,0.3652,0.36625,0.36514,0.36612,46673,DOGE_USDT
1735920900,2.4459,2.446,2.4444,2.4444,350,XRP_USDT
1735920900,0.36609,0.36662,0.36607,0.36662,38165,DOGE_USDT
1735920900,97578.9,97617.8,97552.6,97571.9,42196,BTC_USDT
1735920900,217.42,217.42,217.22,217.26,137,SOL_USDT
1735920900,3584.55,3587.3,3584.15,3585.85,64050,ETH_USDT
1735920960,0.36664,0.36759,0.36651,0.36731,79079,DOGE_USDT
1735920960,97576,97629.9,97554.7,97624.3,75557,BTC_USDT
1735920960,217.25,217.43,217.2,217.39,96,SOL_USDT
1735920960,3585.85,3588.55,3583.7,3588.3,109028,ETH_USDT
1735920960,2.4473,2.452,2.4466,2.452,1365,XRP_USDT
1735921020,97622.9,97702.3,97597.6,97632,276838,BTC_USDT
1735921020,0.36737,0.3679,0.36737,0.36777,54760,DOGE_USDT
1735921020,3588.6,3588.7,3583.8,3584.8,62335,ETH_USDT
1735921020,2.452,2.4546,2.4517,2.4523,10633,XRP_USDT
1735921020,217.38,217.42,217.24,217.36,279,SOL_USDT
1735921080,2.4534,2.4557,2.4531,2.4532,1855,XRP_USDT
1735921080,97631.9,97715.3,97597.2,97670.6,251309,BTC_USDT
1735921080,3584.8,3586.2,3582.05,3582.9,54191,ETH_USDT
1735921080,0.36773,0.37043,0.36773,0.36983,250962,DOGE_USDT
1735921080,217.34,217.47,217.24,217.39,172,SOL_USDT
1735921140,2.4525,2.4551,2.45,2.4544,4728,XRP_USDT
1735921140,3582.75,3585.4,3582.05,3584.45,42976,ETH_USDT
1735921140,0.36981,0.37048,0.36943,0.36991,134073,DOGE_USDT
1735921140,97670.5,97717.6,97643.7,97713.3,190295,BTC_USDT
1735921140,217.4,217.76,217.37,217.76,471,SOL_USDT
1735921200,3585.2,3587.8,3579.1,3579.35,48410,ETH_USDT
1735921200,2.4537,2.4559,2.4531,2.4536,4646,XRP_USDT
1735921200,0.36998,0.37125,0.36998,0.37056,177007,DOGE_USDT
1735921200,97713.4,97799.9,97643.6,97649.4,471626,BTC_USDT
1735921200,217.74,217.88,217.48,217.48,238,SOL_USDT
1735921260,97650.9,97763.5,97650.9,97760,357588,BTC_USDT
1735921260,2.4536,2.4574,2.4536,2.4565,6203,XRP_USDT
1735921260,217.54,217.79,217.5,217.78,117,SOL_USDT
1735921260,0.37062,0.37242,0.37052,0.37234,142570,DOGE_USDT
1735921260,3579.65,3581.05,3578.65,3580,74920,ETH_USDT
1735921320,97760.1,98038.7,97760.1,97955,1061985,BTC_USDT
1735921320,217.86,218,217.86,218,389,SOL_USDT
1735921320,0.3724,0.37398,0.37225,0.37382,170956,DOGE_USDT
1735921320,3580,3584.3,3580,3582.05,45462,ETH_USDT
1735921320,2.4567,2.4585,2.4567,2.4574,7282,XRP_USDT
1735921380,2.4575,2.4621,2.4567,2.4602,10844,XRP_USDT
1735921380,3581.7,3594.55,3581.7,3589.8,212037,ETH_USDT
1735921380,0.37381,0.38132,0.37381,0.37916,845377,DOGE_USDT
1735921380,217.97,219.11,217.97,218.62,3635,SOL_USDT
1735921380,97955,98277,97954.9,98234.6,1182241,BTC_USDT
1735921440,0.37915,0.38032,0.37664,0.3773,450610,DOGE_USDT
1735921440,3589.8,3593.7,3588.6,3592.05,108128,ETH_USDT
1735921440,2.4603,2.4632,2.459,2.4599,9934,XRP_USDT
1735921440,218.6,219.16,218.56,218.87,694,SOL_USDT
1735921440,98239.2,98340.7,98232.7,98298.5,702115,BTC_USDT
1735921500,98298.4,98321,98208.7,98276.2,463785,BTC_USDT
1735921500,218.87,218.9,218.16,218.24,773,SOL_USDT
1735921500,2.4606,2.4609,2.4543,2.457,4147,XRP_USDT
1735921500,3592,3593.6,3585.45,3587,161048,ETH_USDT
1735921500,0.37726,0.37823,0.37571,0.37709,192850,DOGE_USDT
1735921560,98276.2,98377,98249.9,98309.5,562476,BTC_USDT
1735921560,3587,3592.65,3585.95,3589.95,71456,ETH_USDT
1735921560,218.28,218.72,218.22,218.58,1797,SOL_USDT
1735921560,2.4574,2.4574,2.4538,2.4547,6829,XRP_USDT
1735921560,0.37715,0.37887,0.37662,0.37717,149776,DOGE_USDT
1735921620,3590.55,3591.95,3585.35,3586.8,73813,ETH_USDT
1735921620,0.37723,0.3781,0.37651,0.37727,106877,DOGE_USDT
1735921620,218.61,218.77,218.2,218.24,362,SOL_USDT
1735921620,98309.6,98331.9,98195.8,98207.8,728345,BTC_USDT
1735921620,2.4549,2.4558,2.4522,2.4538,2838,XRP_USDT
1735921680,3586.65,3589.5,3582,3582.45,78857,ETH_USDT
1735921680,2.4539,2.4543,2.4526,2.4543,2983,XRP_USDT
1735921680,218.27,218.7,218.09,218.16,1929,SOL_USDT
1735921680,98209.4,98241.7,98108.8,98121.6,309445,BTC_USDT
1735921680,0.37713,0.37798,0.3759,0.37608,79779,DOGE_USDT
1735921740,98121.5,98139.2,97968.5,98007.9,480219,BTC_USDT
1735921740,218.24,218.25,217.91,218.07,672,SOL_USDT
1735921740,0.37609,0.37626,0.37452,0.37506,156073,DOGE_USDT
1735921740,3582.6,3583.1,3576.2,3578.3,109097,ETH_USDT
1735921740,2.4526,2.4529,2.4501,2.451,6129,XRP_USDT
1735921800,3578.9,3582,3578.3,3582,56601,ETH_USDT
1735921800,218.13,218.6,218.11,218.6,335,SOL_USDT
1735921800,98003,98222.7,97996.3,98222.6,432953,BTC_USDT
1735921800,0.37504,0.37543,0.37418,0.37538,94098,DOGE_USDT
1735921800,2.4509,2.458,2.4509,2.4571,1547,XRP_USDT
1735921860,98222.7,98283.9,98138.2,98239.6,324746,BTC_USDT
1735921860,3581.95,3583.9,3577,3581.25,78564,ETH_USDT
1735921860,2.4571,2.4582,2.454,2.4559,2627,XRP_USDT
1735921860,0.37536,0.37563,0.37329,0.37407,184837,DOGE_USDT
1735921860,218.6,218.66,218.36,218.6,595,SOL_USDT
1735921920,3581.25,3581.8,3577,3578.25,31859,ETH_USDT
1735921920,218.57,218.7,218.48,218.67,615,SOL_USDT
1735921920,98239.7,98266.3,98168.3,98225.4,175795,BTC_USDT
1735921920,2.4562,2.4562,2.4524,2.4539,3088,XRP_USDT
1735921920,0.37405,0.37405,0.3729,0.37352,110342,DOGE_USDT
1735921980,0.3735,0.37375,0.3725,0.3725,84715,DOGE_USDT
1735921980,98221.4,98299.9,98206.6,98264.6,289945,BTC_USDT
1735921980,2.4545,2.4576,2.4545,2.4556,4063,XRP_USDT
1735921980,218.68,219.46,218.68,219.12,1673,SOL_USDT
1735921980,3578.3,3586.25,3578.3,3584.6,67795,ETH_USDT
1735922040,98264.5,98279.8,98173.9,98257.5,309571,BTC_USDT
1735922040,0.37249,0.37436,0.37234,0.37391,257092,DOGE_USDT
1735922040,3584.55,3586.4,3583.65,3584.9,39861,ETH_USDT
1735922040,2.4554,2.4584,2.4532,2.4545,14744,XRP_USDT
1735922040,219.13,219.55,219.13,219.41,650,SOL_USDT
1735922100,3584.9,3584.9,3580.35,3582.2,40814,ETH_USDT
1735922100,98254.7,98254.7,98150,98171.5,199883,BTC_USDT
1735922100,0.37385,0.37391,0.37331,0.37366,82757,DOGE_USDT
1735922100,219.44,219.44,219.15,219.36,659,SOL_USDT
1735922100,2.4549,2.4593,2.454,2.4592,11437,XRP_USDT
1735922160,3581.85,3585.75,3581.85,3583.9,20719,ETH_USDT
1735922160,2.4598,2.4607,2.4587,2.4602,4123,XRP_USDT
1735922160,219.36,219.65,219.35,219.35,1167,SOL_USDT
1735922160,0.37366,0.37427,0.37361,0.37373,109620,DOGE_USDT
1735922160,98169.1,98249.9,98160.7,98161,111503,BTC_USDT
1735922220,2.4598,2.4625,2.4598,2.4617,683,XRP_USDT
1735922220,3584.05,3589,3583.45,3588,35997,ETH_USDT
1735922220,219.4,219.59,219.38,219.54,584,SOL_USDT
1735922220,0.37381,0.37502,0.37345,0.37434,182550,DOGE_USDT
1735922220,98161.1,98201.3,98100,98115.9,284339,BTC_USDT
1735922280,3588.05,3589.25,3586.25,3588.45,40135,ETH_USDT
1735922280,2.4616,2.4632,2.4604,2.4619,8612,XRP_USDT
1735922280,0.37432,0.37569,0.37426,0.37518,114375,DOGE_USDT
1735922280,98119.6,98158,98075,98142.8,121004,BTC_USDT
1735922280,219.5,219.62,219.43,219.49,474,SOL_USDT
1735922340,2.4633,2.4801,2.4626,2.4796,40421,XRP_USDT
1735922340,0.37521,0.37623,0.37506,0.37607,211927,DOGE_USDT
1735922340,98142.7,98181.2,98120.3,98180,103189,BTC_USDT
1735922340,219.57,219.64,219.46,219.58,575,SOL_USDT
1735922340,3588.45,3589.45,3584.1,3584.8,23056,ETH_USDT
1735922400,2.4788,2.4792,2.4704,2.4734,14196,XRP_USDT
1735922400,219.63,219.64,219.32,219.35,945,SOL_USDT
1735922400,98180,98230.4,98138.5,98138.5,123553,BTC_USDT
1735922400,3585,3587.7,3584.75,3585.5,14003,ETH_USDT
1735922400,0.376,0.37732,0.37597,0.37633,135690,DOGE_USDT
1735922460,219.29,219.29,218.85,218.92,598,SOL_USDT
1735922460,0.37632,0.37633,0.37514,0.3756,99442,DOGE_USDT
1735922460,3585.4,3586.05,3583.65,3584.7,23595,ETH_USDT
1735922460,2.4731,2.4747,2.471,2.4721,5415,XRP_USDT
1735922460,98137.1,98138,98015.6,98070,199327,BTC_USDT
1735922520,98063.1,98112.5,98000,98000,102534,BTC_USDT
1735922520,218.97,219.02,218.81,218.89,430,SOL_USDT
1735922520,3585.1,3585.15,3581.4,3581.4,40628,ETH_USDT
1735922520,0.37558,0.3762,0.37536,0.37536,63827,DOGE_USDT
1735922520,2.4726,2.4759,2.4719,2.4732,2376,XRP_USDT
1735922580,3581.35,3583.15,3580.4,3583.15,21279,ETH_USDT
1735922580,0.37556,0.37589,0.37535,0.37553,69772,DOGE_USDT
1735922580,2.4728,2.4758,2.471,2.4758,3864,XRP_USDT
1735922580,218.88,218.95,218.75,218.94,924,SOL_USDT
1735922580,98000.1,98049.4,98000,98031,107717,BTC_USDT
1735922640,218.91,218.96,218.82,218.96,74,SOL_USDT
1735922640,98032.7,98087.8,98032.7,98082.5,66694,BTC_USDT
1735922640,2.4763,2.4805,2.4763,2.478,9379,XRP_USDT
1735922640,0.37553,0.37571,0.37482,0.37534,48897,DOGE_USDT
1735922640,3583.2,3585.45,3582.7,3585.45,12090,ETH_USDT
1735922700,98082.6,98100,97989.6,98025,262093,BTC_USDT
1735922700,2.4777,2.4777,2.4693,2.4701,9519,XRP_USDT
1735922700,0.37536,0.37546,0.37512,0.3753,21279,DOGE_USDT
1735922700,219.01,219.02,218.61,218.79,660,SOL_USDT
1735922700,3585.4,3588.2,3584.25,3587.5,53166,ETH_USDT
1735922760,3587.5,3589.1,3583.25,3583.55,30212,ETH_USDT
1735922760,0.37519,0.3758,0.37508,0.37508,35165,DOGE_USDT
1735922760,218.75,218.82,218.45,218.48,409,SOL_USDT
1735922760,98025,98025.1,97922.1,97922.2,203551,BTC_USDT
1735922760,2.4703,2.4703,2.4609,2.4632,12658,XRP_USDT
1735922820,97922.2,97922.2,97837.5,97876,305134,BTC_USDT
1735922820,3583.6,3585.7,3581,3585.35,39519,ETH_USDT
1735922820,0.3751,0.3751,0.3741,0.37452,46052,DOGE_USDT
1735922820,2.4637,2.4646,2.4603,2.4617,7640,XRP_USDT
1735922820,218.49,218.51,218.29,218.41,622,SOL_USDT
1735922880,97875.5,97966.8,97875.4,97951.5,203804,BTC_USDT
1735922880,218.45,218.7,218.43,218.62,182,SOL_USDT
1735922880,3585.75,3593,3585.75,3592.55,93228,ETH_USDT
1735922880,2.462,2.4665,2.462,2.4652,7033,XRP_USDT
1735922880,0.37446,0.37466,0.3738,0.37455,145211,DOGE_USDT
1735922940,0.37452,0.37529,0.37418,0.37418,57375,DOGE_USDT
1735922940,3592.55,3596.8,3591.6,3591.65,99223,ETH_USDT
1735922940,97947.4,98011.8,97947.4,97972,225762,BTC_USDT
1735922940,2.4654,2.4715,2.4654,2.4676,4819,XRP_USDT
1735922940,218.7,218.74,218.6,218.6,772,SOL_USDT
1735923000,0.3742,0.37487,0.37396,0.3748,28141,DOGE_USDT
1735923000,2.4676,2.4689,2.4658,2.4687,4672,XRP_USDT
1735923000,97972.1,98020.1,97972,98009.6,99775,BTC_USDT
1735923000,3591.5,3593.35,3591.5,3592.85,31001,ETH_USDT
1735923000,218.49,218.58,218.37,218.37,508,SOL_USDT
1735923060,3592.9,3593.85,3585.25,3585.55,71822,ETH_USDT
1735923060,0.37481,0.37502,0.37409,0.37412,22561,DOGE_USDT
1735923060,2.4681,2.4691,2.4635,2.4645,3953,XRP_USDT
1735923060,98009.7,98028.5,97920.9,97932.1,118675,BTC_USDT
1735923060,218.37,218.44,218.22,218.26,164,SOL_USDT
1735923120,3585.55,3586.3,3581.1,3582.75,85022,ETH_USDT
1735923120,97932,97940.4,97772.9,97814.7,552683,BTC_USDT
1735923120,0.37408,0.37423,0.37293,0.37311,57782,DOGE_USDT
1735923120,2.465,2.4662,2.4611,2.4626,2262,XRP_USDT
1735923120,218.26,218.28,217.77,217.88,1903,SOL_USDT
1735923180,217.89,218.1,217.78,218.04,460,SOL_USDT
1735923180,97814.7,97887.4,97812.3,97859.2,93075,BTC_USDT
1735923180,0.37311,0.37382,0.37275,0.37354,48175,DOGE_USDT
1735923180,3582.8,3586.35,3582.2,3582.9,26758,ETH_USDT
1735923180,2.4623,2.4663,2.4611,2.4655,1607,XRP_USDT
1735923240,0.37356,0.37356,0.37273,0.37319,50279,DOGE_USDT
1735923240,218.04,218.04,217.46,217.64,1105,SOL_USDT
1735923240,2.4653,2.4662,2.4625,2.4632,1776,XRP_USDT
1735923240,3583,3583.7,3580.05,3580.3,36161,ETH_USDT
1735923240,97863.1,97863.1,97730.5,97741.8,360903,BTC_USDT
1735923300,217.72,217.77,217.55,217.58,109,SOL_USDT
1735923300,2.4634,2.465,2.4631,2.4631,845,XRP_USDT
1735923300,3580.75,3584.95,3580.75,3582.9,8321,ETH_USDT
1735923300,0.37328,0.37339,0.37241,0.37275,28643,DOGE_USDT
1735923300,97741.9,97804.5,97725.4,97774,127173,BTC_USDT
1735923360,97770,97773,97663,97749.6,210807,BTC_USDT
1735923360,0.37276,0.37282,0.372,0.37279,38665,DOGE_USDT
1735923360,3583.1,3583.1,3578.35,3582.45,33589,ETH_USDT
1735923360,217.58,217.65,217.37,217.6,212,SOL_USDT
1735923360,2.4632,2.4635,2.4601,2.4614,1939,XRP_USDT
1735923420,0.37282,0.37287,0.37227,0.37255,44631,DOGE_USDT
1735923420,3582.35,3583.8,3581.2,3583.8,23358,ETH_USDT
1735923420,217.58,217.62,217.58,217.61,55,SOL_USDT
1735923420,2.4612,2.4615,2.46,2.4601,1339,XRP_USDT
1735923420,97749.7,97800,97721.9,97795.4,167449,BTC_USDT
1735923480,97795.4,97821.4,97779,97821.4,73535,BTC_USDT
1735923480,3583.45,3583.45,3581.3,3581.5,9637,ETH_USDT
1735923480,217.61,217.61,217.5,217.55,165,SOL_USDT
1735923480,2.4604,2.4633,2.4604,2.4616,2744,XRP_USDT
1735923480,0.37256,0.37265,0.3724,0.3725,13664,DOGE_USDT
1735923540,2.462,2.4621,2.4575,2.4591,11974,XRP_USDT
1735923540,97821.4,97822.4,97780.9,97821.4,73464,BTC_USDT
1735923540,3581.6,3582.2,3580.3,3581,15111,ETH_USDT
1735923540,217.58,217.62,217.5,217.53,123,SOL_USDT
1735923540,0.37253,0.37253,0.37205,0.37237,23908,DOGE_USDT
1735923600,0.3724,0.37344,0.3724,0.37286,39281,DOGE_USDT
1735923600,97822.4,97920,97822.4,97832.9,195211,BTC_USDT
1735923600,3581,3584.3,3581,3583.4,29184,ETH_USDT
1735923600,217.55,217.57,217.36,217.39,214,SOL_USDT
1735923600,2.4596,2.461,2.4576,2.4581,5507,XRP_USDT
1735923660,0.37291,0.37325,0.37236,0.37269,86757,DOGE_USDT
1735923660,2.4584,2.4595,2.4521,2.4542,2772,XRP_USDT
1735923660,97833,97872.9,97794.3,97811.4,88680,BTC_USDT
1735923660,3583.8,3584.65,3582.15,3583.55,28574,ETH_USDT
1735923660,217.35,217.36,217.1,217.12,87,SOL_USDT
1735923720,97811.4,97872.7,97811.4,97848.2,52830,BTC_USDT
1735923720,217.22,217.33,217.2,217.29,176,SOL_USDT
1735923720,2.4546,2.456,2.4535,2.4542,5337,XRP_USDT
1735923720,0.37277,0.37297,0.37251,0.37297,38027,DOGE_USDT
1735923720,3583.85,3584.95,3579.8,3579.8,26828,ETH_USDT
1735923780,0.37298,0.37375,0.37285,0.37346,38979,DOGE_USDT
1735923780,3579.75,3580.85,3579.5,3580.65,18683,ETH_USDT
1735923780,217.25,217.36,217.23,217.29,371,SOL_USDT
1735923780,97844.3,97944.9,97844.3,97925.1,190495,BTC_USDT
1735923780,2.4539,2.456,2.4538,2.4556,1178,XRP_USDT
1735923840,217.29,217.63,217.24,217.63,335,SOL_USDT
1735923840,97925.2,97945.5,97875.7,97945.5,48291,BTC_USDT
1735923840,3580.7,3581.3,3579,3581.3,24076,ETH_USDT
1735923840,2.4552,2.4556,2.4522,2.4541,5252,XRP_USDT
1735923840,0.37352,0.37353,0.37293,0.37329,13545,DOGE_USDT
1735923900,2.4547,2.4596,2.4547,2.4594,3683,XRP_USDT
1735923900,97945.5,97975.7,97945.4,97967.1,122520,BTC_USDT
1735923900,0.37328,0.37394,0.37315,0.37386,56410,DOGE_USDT
1735923900,217.69,217.98,217.61,217.97,741,SOL_USDT
1735923900,3581.3,3584.85,3581.3,3584.35,13974,ETH_USDT
1735923960,217.98,218.05,217.71,217.73,434,SOL_USDT
1735923960,3584.35,3586.4,3582.75,3586.2,32246,ETH_USDT
1735923960,97967,98020,97945.6,97972.9,106874,BTC_USDT
1735923960,2.46,2.4629,2.4599,2.4606,4824,XRP_USDT
1735923960,0.37388,0.37444,0.37381,0.37414,38920,DOGE_USDT
1735924020,97974.6,98030.9,97955.9,98013.8,204923,BTC_USDT
1735924020,217.74,217.81,217.55,217.6,382,SOL_USDT
1735924020,2.4611,2.4652,2.4611,2.4645,824,XRP_USDT
1735924020,0.37409,0.37524,0.37402,0.37494,97302,DOGE_USDT
1735924020,3586.35,3590.55,3585.9,3587.5,68919,ETH_USDT
1735924080,0.3749,0.37496,0.37453,0.37467,37524,DOGE_USDT
1735924080,3587.55,3587.55,3583.3,3583.75,21796,ETH_USDT
1735924080,217.62,217.62,217.4,217.46,226,SOL_USDT
1735924080,2.4649,2.4657,2.4608,2.4609,3545,XRP_USDT
1735924080,98013.9,98034,97984,97992.5,53787,BTC_USDT
1735924140,3583.65,3584.1,3580.25,3580.55,27998,ETH_USDT
1735924140,2.4615,2.4629,2.4561,2.4561,3172,XRP_USDT
1735924140,0.37467,0.37516,0.37438,0.37451,83235,DOGE_USDT
1735924140,97992.5,97997.7,97918.2,97920.5,53728,BTC_USDT
